index_content,word,nature,content_type,index_word
1402,解不,v,neg,96
1402,解决,v,neg,97
1402,顾客,nr,neg,98
1402,落实,a,neg,99
1402,情况,n,neg,100
1402,一块,m,neg,101
1402,希望,v,neg,102
1402,纵容,n,neg,103
1402,供应商,n,neg,104
1402,差,a,neg,105
1402,评,n,neg,106
1403,收到,v,neg,0
1403,东西,ns,neg,1
1403,签收,v,neg,2
1403,打电话,l,neg,3
1403,送,v,neg,4
1403,第二天,m,neg,5
1403,约,d,neg,6
1403,送货,v,neg,7
1403,时间,n,neg,8
1403,气,n,neg,9
1403,安装,v,neg,10
1403,收钱,v,neg,11
1403,收,v,neg,12
1403,块钱,n,neg,13
1403,安装费,n,neg,14
1403,安装,v,neg,15
1403,管子,n,neg,16
1403,钱,n,neg,17
1403,管子,n,neg,18
1404,产品,n,neg,0
1404,品牌,n,neg,1
1404,没试,v,neg,2
1404,要说,c,neg,3
1404,安装费,n,neg,4
1404,这方面,mq,neg,5
1404,收费,n,neg,6
1404,统一,vn,neg,7
1404,详情页,n,neg,8
1404,标注,v,neg,9
1404,超过,v,neg,10
1404,安装,v,neg,11
1404,人员,n,neg,12
1404,你家,r,neg,13
1404,安装,v,neg,14
1404,写,v,neg,15
1404,材料,n,neg,16
1404,明细,ad,neg,17
1404,安,v,neg,18
1404,安,v,neg,19
1404,写,v,neg,20
1404,找,v,neg,21
1404,水电工,n,neg,22
1404,便宜,a,neg,23
1404,家里,s,neg,24
1404,老人,n,neg,25
1404,听,v,neg,26
1404,这话,r,neg,27
1404,肯定,v,neg,28
1404,理,n,neg,29
1404,懂,v,neg,30
1404,为啥,r,neg,31
1404,安装,v,neg,32
1404,人员,n,neg,33
1404,口径,n,neg,34
1404,网页,n,neg,35
1404,标注,v,neg,36
1404,怀疑,v,neg,37
1404,地方,n,neg,38
1404,乱,d,neg,39
1404,报价,n,neg,40
1404,安装,v,neg,41
1404,人员,n,neg,42
1404,安装,v,neg,43
1404,服务,vn,neg,44
1404,公司,n,neg,45
1404,做,v,neg,46
1404,好好,d,neg,47
1404,规范,n,neg,48
1404,评论,n,neg,49
1404,里,f,neg,50
1404,费用,n,neg,51
1404,差别,d,neg,52
1404,情况,n,neg,53
1404,偏离,v,neg,54
1405,差,a,neg,0
1405,评,n,neg,1
1405,售后,n,neg,2
1405,差,a,neg,3
1405,要死,v,neg,4
1405,爽约,a,neg,5
1405,装,v,neg,6
1405,建议,n,neg,7
1405,一辈子,m,neg,8
1405,东西,ns,neg,9
1406,东西,ns,neg,0
1406,安装,v,neg,1
1406,信息,n,neg,2
1406,泄露,v,neg,3
1406,到货,v,neg,4
1406,超过,v,neg,5
1406,十个,m,neg,6
1406,手机号,n,neg,7
1406,打电话,l,neg,8
1406,问,v,neg,9
1406,上门,ns,neg,10
1406,安装,v,neg,11
1406,号称,v,neg,12
1406,免费,vn,neg,13
1406,安装,v,neg,14
1406,收,v,neg,15
1406,材料费,n,neg,16
1406,解释,v,neg,17
1406,原因,n,neg,18
1407,安装,v,neg,0
1407,真特,a,neg,1
1407,坑,n,neg,2
1407,点,m,neg,3
1407,东西,ns,neg,4
1407,东西,ns,neg,5
1408,安装,v,neg,0
1408,大件,n,neg,1
1409,太,d,neg,0
1409,失望,v,neg,1
1409,送,v,neg,2
1409,赠品,n,neg,3
1409,坏,a,neg,4
1410,快递,v,neg,0
1410,力,n,neg,1
1410,几天,m,neg,2
1410,客服,n,neg,3
1410,撒,v,neg,4
1410,月,m,neg,5
1410,日,m,neg,6
1410,月,m,neg,7
1410,日,m,neg,8
1410,客服,n,neg,9
1410,有没有,v,neg,10
1410,人管,n,neg,11
1410,截图,v,neg,12
1410,退钱,v,neg,13
1410,保价,n,neg,14
1410,月,m,neg,15
1410,客服,n,neg,16
1411,遥控器,n,neg,0
1411,坏,a,neg,1
1411,客服,n,neg,2
1411,客服,n,neg,3
1411,给发,v,neg,4
1411,新,a,neg,5
1411,几天,m,neg,6
1411,发,v,neg,7
1411,客服,n,neg,8
1411,给发,v,neg,9
1411,单号,n,neg,10
1411,寄到,v,neg,11
1411,孙村,nr,neg,12
1411,客服,n,neg,13
1411,客服,n,neg,14
1411,签收,v,neg,15
1411,逗我,v,neg,16
1412,差,a,neg,0
1412,评,n,neg,1
1412,操,v,neg,2
1412,碎了心,i,neg,3
1412,客服,n,neg,4
1412,售后服务,l,neg,5
1412,超差,v,neg,6
1412,预约,v,neg,7
1412,安装,v,neg,8
1412,约,d,neg,9
1412,几次,m,neg,10
1412,约,d,neg,11
1412,前一天,t,neg,12
1412,说好,v,neg,13
1412,中午,t,neg,14
1412,点,m,neg,15
1412,我家,r,neg,16
1412,师傅,nr,neg,17
1412,提前,v,neg,18
1412,点,m,neg,19
1412,师傅,nr,neg,20
1412,心烦,a,neg,21
1412,死,v,neg,22
1412,师傅,nr,neg,23
1412,机子,n,neg,24
1412,装上去,v,neg,25
1412,插座,n,neg,26
1412,没插,v,neg,27
1412,上电,j,neg,28
1412,走,v,neg,29
1412,解决,v,neg,30
1412,寻找,v,neg,31
1412,客服,n,neg,32
1412,客服,n,neg,33
1412,服务,vn,neg,34
1412,太,d,neg,35
1412,差,a,neg,36
1412,客服,n,neg,37
1412,电话,n,neg,38
1412,产品,n,neg,39
1412,介绍,v,neg,40
1412,倒,v,neg,41
1412,包,v,neg,42
1412,安装,v,neg,43
1412,调试,vn,neg,44
1412,电,n,neg,45
1412,插,v,neg,46
1412,安装,v,neg,47
1412,师傅,nr,neg,48
1412,调试,vn,neg,49
1412,电,n,neg,50
1412,没通,v,neg,51
1412,算,v,neg,52
1412,调试,vn,neg,53
1412,这家,r,neg,54
1412,产品,n,neg,55
1412,真,d,neg,56
1412,慎重,a,neg,57
1413,差,a,neg,0
1413,评,n,neg,1
1413,东西,ns,neg,2
1413,质量,n,neg,3
1413,加热,v,neg,4
1413,速度慢,n,neg,5
1413,配件,n,neg,6
1413,全,a,neg,7
1413,掏钱,v,neg,8
1413,安装,v,neg,9
1413,变相,n,neg,10
1413,收费,n,neg,11
1415,东西,ns,neg,0
1415,弄,v,neg,1
1415,没收,v,neg,2
1415,到货,v,neg,3
1415,评价,n,neg,4
1415,东西,ns,neg,5
1415,钱,n,neg,6
1415,退货,v,neg,7
1415,双,m,neg,8
1415,东区,ns,neg,9
1415,货,n,neg,10
1415,没收,v,neg,11
1415,退钱,v,neg,12
1415,购物,n,neg,13
1415,真,d,neg,14
1416,安装,v,neg,0
1416,客服,n,neg,1
1416,装箱,n,neg,2
1416,钱,n,neg,3
1416,屁毛,n,neg,4
1416,安装,v,neg,5
1416,手里,s,neg,6
1416,安装,v,neg,7
1416,上火,v,neg,8
1416,搞,v,neg,9
1416,活动,vn,neg,10
1416,没什么,l,neg,11
1416,东西,ns,neg,12
1416,有钱,v,neg,13
1416,收费,n,neg,14
1416,写,v,neg,15
1416,安装费,n,neg,16
1416,塑料,n,neg,17
1416,破混,v,neg,18
1416,水阀,n,neg,19
1416,看着,v,neg,20
1416,多长时间,n,neg,21
1416,开口闭口,n,neg,22
1416,钱,n,neg,23
1416,家电,j,neg,24
1416,上火,v,neg,25
1417,太,d,neg,0
1417,上当,v,neg,1
1417,机器,n,neg,2
1417,不到,v,neg,3
1417,九百,m,neg,4
1417,安装,v,neg,5
1417,太,d,neg,6
1417,不要脸,l,neg,7
1417,老人,n,neg,8
1417,在家,r,neg,9
1417,安装,v,neg,10
1417,铁丝,n,neg,11
1417,吊,v,neg,12
1417,走,v,neg,13
1417,老人,n,neg,14
1417,回来,v,neg,15
1417,不要脸,l,neg,16
1417,价格,n,neg,17
1417,铁丝,n,neg,18
1417,吊,v,neg,19
1417,蒙事,n,neg,20
1417,千万别,i,neg,21
1417,太,d,neg,22
1417,上当,v,neg,23
1418,句,q,neg,0
1418,实在话,n,neg,1
1418,客服,n,neg,2
1418,态度,n,neg,3
1418,安装,v,neg,4
1418,俩个,m,neg,5
1418,固定,a,neg,6
1418,铁片,n,neg,7
1418,几个,m,neg,8
1418,膨胀,v,neg,9
1418,螺丝,n,neg,10
1418,免费,vn,neg,11
1418,安装,v,neg,12
1418,变相,n,neg,13
1418,收费,n,neg,14
1419,外壳,n,neg,0
1419,破,v,neg,1
1420,一颗,m,neg,0
1420,星,n,neg,1
1420,客服,n,neg,2
1420,分,v,neg,3
1420,购买,v,neg,4
1420,咨询,vn,neg,5
1420,在线,b,neg,6
1420,客服,n,neg,7
1420,询问,v,neg,8
1420,款,m,neg,9
1420,适配,v,neg,10
1420,插座,n,neg,11
1420,功率,n,neg,12
1420,告诉,v,neg,13
1420,新房,n,neg,14
1420,装修,v,neg,15
1420,插座,n,neg,16
1420,装,v,neg,17
1420,到货,v,neg,18
1420,却是,d,neg,19
1420,插头,n,neg,20
1420,装不上,l,neg,21
1420,问,v,neg,22
1420,客服,n,neg,23
1420,告诉,v,neg,24
1420,我个,r,neg,25
1420,错误信息,i,neg,26
1420,生产,vn,neg,27
1420,批次,d,neg,28
1420,安装,v,neg,29
1420,退货,v,neg,30
1420,想,v,neg,31
1420,问,v,neg,32
1420,这话,r,neg,33
1420,不早,d,neg,34
1420,后期,t,neg,35
1420,投诉,v,neg,36
1420,解决,v,neg,37
1420,发出,v,neg,38
1420,客服,n,neg,39
1420,太,d,neg,40
1420,差,a,neg,41
1421,真实,d,neg,0
1421,评价,n,neg,1
1421,水,n,neg,2
1421,升温,v,neg,3
1421,特别,d,neg,4
1421,慢,a,neg,5
1421,从度,d,neg,6
1421,到度,d,neg,7
1421,三个,m,neg,8
1421,小时,n,neg,9
1421,洗澡,v,neg,10
1421,只好,d,neg,11
1421,插,v,neg,12
1421,洗澡,v,neg,13
1421,水,n,neg,14
1421,降温,n,neg,15
1421,特别,d,neg,16
1421,烧,v,neg,17
1421,到度,d,neg,18
1421,只能,v,neg,19
1421,洗,v,neg,20
1421,洗,v,neg,21
1421,分钟,q,neg,22
1421,不到,v,neg,23
1421,温度,n,neg,24
1421,下降,v,neg,25
1421,到度,d,neg,26
1421,上门,ns,neg,27
1421,安装,v,neg,28
1421,师傅,nr,neg,29
1421,黑,a,neg,30
1421,说好,v,neg,31
1421,高于,v,neg,32
1421,安装费,n,neg,33
1421,收,v,neg,34
1421,安装费,n,neg,35
1421,一分钱,n,neg,36
1421,一分货,n,neg,37
1421,有钱,v,neg,38
1421,史密斯,nr,neg,39
1422,东西,ns,neg,0
1422,安装费,n,neg,1
1422,太贵,nr,neg,2
1422,免费,vn,neg,3
1422,安装,v,neg,4
1422,扯淡,v,neg,5
1422,随便,d,neg,6
1422,两个,m,neg,7
1422,洞分,n,neg,8
1422,分钟,q,neg,9
1422,事情,n,neg,10
1422,收,v,neg,11
1422,一百多,m,neg,12
1423,安,v,neg,0
1423,花,v,neg,1
1423,安装费,n,neg,2
1423,凑,v,neg,3
1423,点,q,neg,4
1423,钱,n,neg,5
1423,汗,zg,neg,6
1423,真,d,neg,7
1423,严,a,neg,8
1423,监管,vn,neg,9
1423,安装,v,neg,10
1423,师傅,nr,neg,11
1423,售后,n,neg,12
1423,总,b,neg,13
1423,客户,n,neg,14
1423,来养,v,neg,15
1424,干什么,l,neg,0
1424,昨天,t,neg,1
1424,送,v,neg,2
1424,没给,v,neg,3
1424,送,v,neg,4
1424,早上,t,neg,5
1424,给我发,n,neg,6
1424,信息,n,neg,7
1424,签收,v,neg,8
1424,坑,n,neg,9
1424,电话,n,neg,10
1424,接到,v,neg,11
1424,见到,v,neg,12
1424,东西,ns,neg,13
1424,签收,v,neg,14
1424,毛,nr,neg,15
1425,这么久,r,neg,0
1425,第一次,m,neg,1
1425,差,a,neg,2
1425,评,n,neg,3
1425,安装,v,neg,4
1425,态度,n,neg,5
1425,恶劣,a,neg,6
1425,不用,v,neg,7
1425,管材,n,neg,8
1425,瞎,v,neg,9
1425,装,n,neg,10
1425,管道,n,neg,11
1425,歪七扭八,i,neg,12
1425,几十块,m,neg,13
1425,钱,n,neg,14
1425,管件,n,neg,15
1425,赚,v,neg,16
1425,钱,n,neg,17
1425,不负责任,l,neg,18
1425,瞎折腾,v,neg,19
1426,安装,v,neg,0
1426,外包,n,neg,1
1426,安装公司,nt,neg,2
1426,免费,vn,neg,3
1426,安装,v,neg,4
1426,收取,v,neg,5
1426,没用,v,neg,6
1426,费用,n,neg,7
1426,太,d,neg,8
1426,孙子,nr,neg,9
1426,安装公司,nt,neg,10
1426,公司,n,neg,11
1426,外包,n,neg,12
1426,破比,v,neg,13
1426,公司,n,neg,14
1426,真,d,neg,15
1426,孙子,nr,neg,16
1426,双十,m,neg,17
1426,服务,vn,neg,18
1426,草蛋,n,neg,19
1426,千万别,i,neg,20
1426,东西,ns,neg,21
1426,外,f,neg,22
1426,包,v,neg,23
1426,公司,n,neg,24
1426,订单,n,neg,25
1426,其他费用,l,neg,26
1427,货,n,neg,0
1427,收到,v,neg,1
1427,保价,n,neg,2
1427,骗局,n,neg,3
1428,东西,ns,neg,0
1428,关键,n,neg,1
1428,内江市,ns,neg,2
1428,售后,n,neg,3
1428,答应,v,neg,4
1428,安装,v,neg,5
1428,拖拖拉拉,z,neg,6
1428,弄死,v,neg,7
1428,不来,d,neg,8
1428,安,v,neg,9
1428,幸好,a,neg,10
1428,施工单位,n,neg,11
1428,帮,v,neg,12
1428,安装,v,neg,13
1428,内江,ns,neg,14
1428,朋友,n,neg,15
1428,建议,n,neg,16
1429,东西,ns,neg,0
1429,安装费,n,neg,1
1429,太贵,nr,neg,2
1429,建议,n,neg,3
1429,网购,v,neg,4
1429,朋友,n,neg,5
1429,购买,v,neg,6
1429,单独,d,neg,7
1429,找,v,neg,8
1429,安装,v,neg,9
1429,行,v,neg,10
1429,售后,n,neg,11
1429,基本工资,n,neg,12
1429,低,a,neg,13
1429,安装费,n,neg,14
1429,提成,v,neg,15
1429,贵,a,neg,16
1429,安装,v,neg,17
1429,粗糙,a,neg,18
1429,预约,v,neg,19
1430,漏野,n,neg,0
1430,千万别,i,neg,1
1430,东西,ns,neg,2
1430,付款,v,neg,3
1430,记录,n,neg,4
1430,通知,v,neg,5
1430,付款,v,neg,6
1430,失败,v,neg,7
1430,付款,v,neg,8
1430,银行,n,neg,9
1430,扣款,v,neg,10
1430,短信,n,neg,11
1430,扣,v,neg,12
1430,两次,m,neg,13
1430,客服,n,neg,14
1430,查,v,neg,15
1430,退款,v,neg,16
1430,跟进,v,neg,17
1430,跟进,v,neg,18
1430,几天,m,neg,19
1430,回复,v,neg,20
1430,警戒,n,neg,21
1430,千万别,i,neg,22
1430,东西,ns,neg,23
1431,没意思,l,neg,0
1431,双十,m,neg,1
1431,降价,n,neg,2
1431,不让,v,neg,3
1431,价保,n,neg,4
1431,啥意思,n,neg,5
1432,第一次,m,neg,0
1432,差,a,neg,1
1432,评,n,neg,2
1432,问,v,neg,3
1432,双十,m,neg,4
1432,活动,vn,neg,5
1432,说不,l,neg,6
1432,通知,v,neg,7
1432,双十,m,neg,8
1432,活动,vn,neg,9
1432,保价,n,neg,10
1432,明天,t,neg,11
1432,客服,n,neg,12
1432,打电话,l,neg,13
1432,问,v,neg,14
1432,价格,n,neg,15
1432,变,v,neg,16
1432,供应商,n,neg,17
1432,信,n,neg,18
1432,变,v,neg,19
1432,聊天记录,nz,neg,20
1432,真,d,neg,21
1432,想,v,neg,22
1432,信任,n,neg,23
1432,数字,n,neg,24
1432,游戏,n,neg,25
1432,一点,m,neg,26
1432,不为,v,neg,27
1432,顾客,nr,neg,28
1432,申请,v,neg,29
1432,保价,n,neg,30
1432,流程,n,neg,31
1432,懂,v,neg,32
1432,装傻,v,neg,33
1432,忽悠,z,neg,34
1432,真,d,neg,35
1432,想,v,neg,36
1432,良心,a,neg,37
1432,做事,v,neg,38
1432,顾客,nr,neg,39
1432,至上,d,neg,40
1432,宗旨,n,neg,41
1432,证据,n,neg,42
1432,双十,m,neg,43
1432,东西,ns,neg,44
1432,钱,n,neg,45
1432,网页,n,neg,46
1432,证据,n,neg,47
1432,不算数,n,neg,48
1432,差价,n,neg,49
1432,提交,v,neg,50
1432,未,d,neg,51
1432,支付,v,neg,52
1432,订单,n,neg,53
1432,证据,n,neg,54
1432,回复,v,neg,55
1432,价格,n,neg,56
1432,差,a,neg,57
1432,小伙伴,n,neg,58
1432,保价,n,neg,59
1432,记住,v,neg,60
1432,提交,v,neg,61
1432,未,d,neg,62
1432,支付,v,neg,63
1432,订单,n,neg,64
1432,证据,n,neg,65
1432,听,v,neg,66
1432,供应商,n,neg,67
1432,忽悠,z,neg,68
1432,血淋淋,z,neg,69
1432,教训,vn,neg,70
1432,再也,d,neg,71
1432,服务,vn,neg,72
1432,真的,d,neg,73
1432,口气,n,neg,74
1432,过不去,t,neg,75
1432,忽悠,z,neg,76
1432,顾客,nr,neg,77
1432,领导,n,neg,78
1432,赏识,v,neg,79
1432,信任,n,neg,80
1432,之间,f,neg,81
1432,信任,n,neg,82
1432,这件,mq,neg,83
1432,事情,n,neg,84
1432,我会,n,neg,85
1432,厂家,n,neg,86
1432,打电话,l,neg,87
1432,问问,n,neg,88
1432,做,v,neg,89
1432,代理,n,neg,90
1432,做,v,neg,91
1432,服务,vn,neg,92
1432,做事,v,neg,93
1432,厂家,n,neg,94
1434,服务,vn,neg,0
1434,差,a,neg,1
1435,差,a,neg,0
1435,玩,v,neg,1
1435,猫咪,n,neg,2
1435,骗,v,neg,3
1435,消费者,n,neg,4
1436,上门,ns,neg,0
1436,安装,v,neg,1
1437,说话,v,neg,0
1437,不算数,n,neg,1
1437,说好,v,neg,2
1437,价保,n,neg,3
1437,时,ng,neg,4
1437,双十,m,neg,5
1437,到手,d,neg,6
1437,价是,n,neg,7
1437,申请,v,neg,8
1437,补,v,neg,9
1437,差价,n,neg,10
1437,降价,n,neg,11
1438,东西,ns,neg,0
1438,送到,v,neg,1
1438,显示,v,neg,2
1438,签收,v,neg,3
1438,权利,n,neg,4
1438,希望,v,neg,5
1438,严查,v,neg,6
1441,不多,d,neg,0
1441,三天,m,neg,1
1441,降价,n,neg,2
1442,降价,n,neg,0
1442,太,d,neg,1
1442,坑人,n,neg,2
1442,价保,n,neg,3
1442,双十,m,neg,4
1443,评分,n,neg,0
1443,星,n,neg,1
1443,不想,v,neg,2
1443,前天,t,neg,3
1443,降价,n,neg,4
1443,拉,v,neg,5
1443,安装,v,neg,6
1443,安排,v,neg,7
1443,号,m,neg,8
1443,包装,v,neg,9
1443,拆开,v,neg,10
1443,安装,v,neg,11
1443,玩意,n,neg,12
1444,几天,m,neg,0
1444,降,v,neg,1
1444,想,v,neg,2
1444,问,v,neg,3
1444,保价,n,neg,4
1447,送货,v,neg,0
1447,太晚,nz,neg,1
1447,送货,v,neg,2
1447,人员,n,neg,3
1447,态度,n,neg,4
1447,不好,d,neg,5
1447,订单,n,neg,6
1447,收,v,neg,7
1447,迷糊,a,neg,8
1447,萝卜,n,neg,9
1447,快乐,a,neg,10
1447,洗泥,v,neg,11
1448,免费,vn,neg,0
1448,安,v,neg,1
1448,收钱,v,neg,2
1448,黑,a,neg,3
1448,自备,v,neg,4
1448,好点,n,neg,5
1448,花,v,neg,6
1448,洒,v,neg,7
1448,收,v,neg,8
1448,服务费,n,neg,9
1449,材料费,n,neg,0
1449,太,d,neg,1
1449,黑,a,neg,2
1449,市场,n,neg,3
1449,二十块,m,neg,4
1449,钱,n,neg,5
1449,材料,n,neg,6
1449,硬是,d,neg,7
1449,收,v,neg,8
1450,玩意,n,neg,0
1450,安装,v,neg,1
1450,收费,n,neg,2
1450,高,a,neg,3
1451,无论如何,l,neg,0
1451,两个,m,neg,1
1451,洗澡,v,neg,2
1451,需求,v,neg,3
1451,从度,d,neg,4
1451,洗完,v,neg,5
1451,变度,n,neg,6
1451,只能,v,neg,7
1451,换,v,neg,8
1452,安装,v,neg,0
1452,师傅,nr,neg,1
1452,说少,v,neg,2
1452,零件,mq,neg,3
1452,装箱,n,neg,4
1452,时,ng,neg,5
1452,补发,v,neg,6
1453,东西,ns,neg,0
1453,安装,v,neg,1
1453,收费,n,neg,2
1453,配件,n,neg,3
1453,不齐,d,neg,4
1453,单独,d,neg,5
1453,安装,v,neg,6
1453,手里,s,neg,7
1453,配件,n,neg,8
1453,套路,n,neg,9
1454,安装,v,neg,0
1454,师傅,nr,neg,1
1454,服务态度,n,neg,2
1454,月,m,neg,3
1454,号,m,neg,4
1454,号,n,neg,5
1454,上午,t,neg,6
1454,安装,v,neg,7
1454,安装,v,neg,8
1454,第二天,m,neg,9
1454,出差,v,neg,10
1454,月,m,neg,11
1454,号,m,neg,12
1454,回来,v,neg,13
1454,没查,v,neg,14
1454,过电,n,neg,15
1454,没用过,l,neg,16
1454,号用,v,neg,17
1454,插,v,neg,18
1454,电,n,neg,19
1454,翁,nr,neg,20
1454,响,n,neg,21
1454,安装公司,nt,neg,22
1454,接电话,l,neg,23
1454,接通,v,neg,24
1454,希望,v,neg,25
1454,有人,r,neg,26
1454,解决,v,neg,27
1455,安装,v,neg,0
1455,费用,n,neg,1
1455,醉,v,neg,2
1456,一分,m,neg,0
1456,打给,v,neg,1
1456,产品,n,neg,2
1456,产品,n,neg,3
1456,不错,a,neg,4
1456,配送,v,neg,5
1456,真,d,neg,6
1456,想,v,neg,7
1456,负分,n,neg,8
1456,客服,n,neg,9
1456,三次,m,neg,10
1456,一丁点,m,neg,11
1456,进度,d,neg,12
1456,一丁点,m,neg,13
1456,反馈,v,neg,14
1456,每次,r,neg,15
1456,一套,m,neg,16
1456,官话,n,neg,17
1456,搪塞,v,neg,18
1456,耐心,a,neg,19
1456,等待,v,neg,20
1456,进度,d,neg,21
1456,反馈,v,neg,22
1456,负分,n,neg,23
1456,手机号,n,neg,24
1456,写错,v,neg,25
1456,地方,n,neg,26
1456,更改,v,neg,27
1456,手机号码,n,neg,28
1456,一点,m,neg,29
1456,负分,n,neg,30
1456,产品,n,neg,31
1456,经理,n,neg,32
1456,吃干饭,l,neg,33
1456,的么,d,neg,34
1456,手机号码,n,neg,35
1456,写错,v,neg,36
1456,仓库,n,neg,37
1456,不到,v,neg,38
1456,关联,ns,neg,39
1456,手机号,n,neg,40
1456,后台,n,neg,41
1456,看不到,v,neg,42
1456,脑子里,n,neg,43
1456,装,v,neg,44
1456,东西,ns,neg,45
1456,冲水,vn,neg,46
1456,马桶,n,neg,47
1456,客服,n,neg,48
1456,人员,n,neg,49
1456,进度,d,neg,50
1456,耐心,a,neg,51
1456,等待,v,neg,52
1456,进度,d,neg,53
1456,更新,d,neg,54
1456,进度,d,neg,55
1456,一个劲,d,neg,56
1456,耐心,a,neg,57
1456,耐心,a,neg,58
1456,耐心,a,neg,59
1456,一次次,m,neg,60
1456,逗我,v,neg,61
1456,玩,v,neg,62
1457,按装,v,neg,0
1457,安装费,n,neg,1
1457,花,v,neg,2
1457,接,v,neg,3
1457,外婆,n,neg,4
1457,乡下,s,neg,5
1457,接,v,neg,6
1457,找,v,neg,7
1457,不到,v,neg,8
1457,路,n,neg,9
1457,冰箱,n,neg,10
1457,空调,n,neg,11
1457,安装,v,neg,12
1457,找,v,neg,13
1457,路,n,neg,14
1457,找,v,neg,15
1457,不到,v,neg,16
1457,路,n,neg,17
1457,够,v,neg,18
1457,娇气,a,neg,19
1457,外婆,n,neg,20
1457,接,v,neg,21
1457,外婆,n,neg,22
1457,年纪,t,neg,23
1457,来接,v,neg,24
1457,办法,n,neg,25
1457,找,v,neg,26
1457,车,n,neg,27
1457,接,v,neg,28
1457,不来接就不,c,neg,29
1457,安装,v,neg,30
1457,真的,d,neg,31
1457,东西,ns,neg,32
1457,真,d,neg,33
1457,憋屈,a,neg,34
1458,送货,v,neg,0
1458,很快,d,neg,1
1458,安装,v,neg,2
1458,环境,n,neg,3
1458,感觉,n,neg,4
1458,用心,n,neg,5
1458,歪,v,neg,6
1458,厘米,q,neg,7
1458,膨胀,v,neg,8
1458,螺钉,n,neg,9
1458,没法,v,neg,10
1458,挽救,v,neg,11
1458,右侧,f,neg,12
1458,外壳,n,neg,13
1458,顶,v,neg,14
1458,三角,m,neg,15
1458,阀,n,neg,16
1458,磕,v,neg,17
1458,坑,n,neg,18
1459,想,v,neg,0
1459,安装,v,neg,1
1459,第二天,m,neg,2
1459,洗澡,v,neg,3
1459,分钟,q,neg,4
1459,后秒,r,neg,5
1459,变度,n,neg,6
1459,凉水,n,neg,7
1459,统一,vn,neg,8
1459,现象,n,neg,9
1459,安装,v,neg,10
1459,抢钱,v,neg,11
1459,第一次,m,neg,12
1459,差,a,neg,13
1459,评给,v,neg,14
1459,请,v,neg,15
1459,说法,v,neg,16
1459,店大欺客,vn,neg,17
1460,安装,v,neg,0
1460,人员,n,neg,1
1460,技术,n,neg,2
1460,不行,v,neg,3
1460,我家,r,neg,4
1460,墙上,s,neg,5
1460,插座,n,neg,6
1460,弄坏了,i,neg,7
1461,东西,ns,neg,0
1461,暂时,d,neg,1
1461,不错,a,neg,2
1461,安装,v,neg,3
1461,师傅,nr,neg,4
1461,客气,n,neg,5
1461,星,n,neg,6
1461,在线,b,neg,7
1461,客服,n,neg,8
1461,问,n,neg,9
1461,点,m,neg,10
1461,弄,v,neg,11
1461,消费者,n,neg,12
1461,强行,v,neg,13
1461,你家,r,neg,14
1461,女性,n,neg,15
1461,感觉,n,neg,16
1461,客服,n,neg,17
1461,玩玩,n,neg,18
1461,哪家,r,neg,19
1461,公司,n,neg,20
1461,批,q,neg,21
1461,客服,n,neg,22
1461,真的,d,neg,23
1461,眼瞎,n,neg,24
1462,服务态度,n,neg,0
1462,超级,b,neg,1
1462,差,a,neg,2
1462,东西,ns,neg,3
1462,客服,n,neg,4
1462,帮,v,neg,5
1462,算算,v,neg,6
1462,平均,a,neg,7
1462,用电量,n,neg,8
1462,帮算,v,neg,9
1462,服务,vn,neg,10
1462,客户,n,neg,11
1462,太,d,neg,12
1462,失望,v,neg,13
1462,态度,n,neg,14
1462,真心,d,neg,15
1462,产品,n,neg,16
1462,质量,n,neg,17
1463,几天,m,neg,0
1463,安装,v,neg,1
1463,显示,v,neg,2
1463,订单,n,neg,3
1463,显示,v,neg,4
1463,安装,v,neg,5
1463,本来,t,neg,6
1463,说好,v,neg,7
1463,第二天,m,neg,8
1463,安装,v,neg,9
1463,安装,v,neg,10
1463,欺骗,v,neg,11
1463,客户,n,neg,12
1464,收到,v,neg,0
1464,师傅,nr,neg,1
1464,安装,v,neg,2
1464,安装,v,neg,3
1464,师傅,nr,neg,4
1464,态度,n,neg,5
1464,挂,v,neg,6
1464,发现,v,neg,7
1464,有个,r,neg,8
1464,坑,n,neg,9
1464,找,v,neg,10
1464,客服,n,neg,11
1464,客服,n,neg,12
1464,就让,v,neg,13
1464,电话,n,neg,14
1464,啥事,r,neg,15
1464,不用,v,neg,16
1464,干,v,neg,17
1464,物流,n,neg,18
1464,打电话,l,neg,19
1464,找售,v,neg,20
1464,折腾,v,neg,21
1464,折腾,v,neg,22
1464,便宜,a,neg,23
1464,黄,a,neg,24
1466,残次品,n,neg,0
1466,电器,n,neg,1
1466,新机,n,neg,2
1466,残次品,n,neg,3
1466,直,d,neg,4
1466,接少,v,neg,5
1466,根线,n,neg,6
1466,售后,n,neg,7
1466,师傅,nr,neg,8
1466,检查,vn,neg,9
1466,半天,m,neg,10
1466,发现,v,neg,11
1466,故障,n,neg,12
1467,早就,d,neg,0
1467,装上,v,neg,1
1467,第二次,m,neg,2
1467,物流,n,neg,3
1468,安装,v,neg,0
1468,人员,n,neg,1
1468,不错,a,neg,2
1468,设计,vn,neg,3
1468,超级,b,neg,4
1468,材料,n,neg,5
1468,更多,d,neg,6
1469,物流,n,neg,0
1469,不错,a,neg,1
1469,很快,d,neg,2
1469,厂家,n,neg,3
1469,安装,v,neg,4
1469,人员,n,neg,5
1469,太,d,neg,6
1469,差,a,neg,7
